world_index,X,Y
7641,3134.0,1480.0
7641,3124.0,1227.0
7641,3124.0,1227.0
7641,3193.0,1346.0
7641,3193.0,1347.0
7642,3215.0,1511.0
7642,3211.0,1506.0
7643,3212.0,1473.0
7643,3141.0,1242.0
7644,3071.0,1001.0
7644,3072.0,962.0
7646,3072.0,952.0
7646,3065.0,947.0
7646,3091.0,940.0
7646,3086.0,941.0
7647,3097.0,944.0
7647,3098.0,951.0
7648,3153.0,1007.0
7648,3153.0,1008.0
7649,3098.0,962.0
7649,2989.0,847.0
7650,2915.0,847.0
7650,2685.0,662.0
7651,2752.0,534.0
7651,2749.0,531.0
7652,-2886.0,297.0
7652,-1418.0,428.0
7653,2598.0,1167.0
7653,2610.0,1236.0
7655,2616.0,600.0
7655,2624.0,641.0
7656,2592.0,636.0
7656,2600.0,645.0
7657,2567.0,651.0
7657,2577.0,656.0
7659,2555.0,671.0
7659,2562.0,676.0
7660,2552.0,685.0
7660,2564.0,667.0
7661,2592.0,622.0
7661,2567.0,653.0
7663,2530.0,706.0
7663,2540.0,704.0
7663,2571.0,667.0
7663,2575.0,670.0
7664,2571.0,695.0
7664,2590.0,684.0
7664,2586.0,711.0
7664,2584.0,712.0
7666,2583.0,750.0
7666,2586.0,746.0
7668,2585.0,736.0
7668,2589.0,729.0
7670,2567.0,729.0
7670,2564.0,716.0
7672,2532.0,723.0
7672,2532.0,717.0
7674,2539.0,709.0
7674,2532.0,706.0
7675,2555.0,693.0
7675,2561.0,684.0
7677,2592.0,658.0
7677,2606.0,653.0
7678,2575.0,679.0
7678,2585.0,672.0
7679,2553.0,641.0
7679,2579.0,588.0
7680,2772.0,542.0
7680,2545.0,559.0
7681,2476.0,565.0
7684,2500.0,586.0
7685,2638.0,526.0
7765,3463.0,547.0
7768,3568.0,672.0
7773,2234.0,1511.0
7773,2439.0,1477.0
7775,2739.0,629.0
7775,1660.0,577.0
7776,3001.0,682.0
7776,3189.0,768.0
7777,2434.0,548.0
7779,2768.0,545.0
7779,7545.0,-925.0
7780,2775.0,522.0
7781,2774.0,529.0
7782,2752.0,600.0
7782,2733.0,610.0
7783,2731.0,608.0
7784,2725.0,602.0
7784,2724.0,602.0
7785,2725.0,602.0
7785,2716.0,609.0
7786,2622.0,586.0
7786,2609.0,622.0
7787,2606.0,471.0
7787,2615.0,474.0
7788,2581.0,554.0
7788,2581.0,574.0
7789,2616.0,567.0
7789,2620.0,583.0
7790,2635.0,597.0
7790,2641.0,611.0
7792,2655.0,617.0
7792,2659.0,635.0
7792,2594.0,654.0
7792,2597.0,656.0
7793,2620.0,618.0
7793,2628.0,617.0
7795,2589.0,614.0
7796,2596.0,608.0
7796,2603.0,608.0
7797,2607.0,615.0
7797,2603.0,615.0
7798,2619.0,603.0
7798,2614.0,603.0
7799,2610.0,591.0
7800,2623.0,592.0
7800,2625.0,595.0
7801,2633.0,588.0
7801,2630.0,588.0
7802,2579.0,583.0
7802,2579.0,583.0
7803,2536.0,702.0
7803,2586.0,658.0
7804,2596.0,645.0
7804,2599.0,631.0
7805,2609.0,624.0
7805,2610.0,625.0
7806,2609.0,632.0
7806,2611.0,635.0
7807,2626.0,640.0
7807,2625.0,644.0
7808,2600.0,656.0
7808,2580.0,644.0
7809,2610.0,631.0
7809,2628.0,645.0
7810,2582.0,645.0
7810,2600.0,654.0
7811,2611.0,641.0
7811,2622.0,651.0
7812,2589.0,659.0
7812,2591.0,658.0
7813,2573.0,662.0
7813,2585.0,670.0
7814,2592.0,661.0
7814,2593.0,661.0
7815,2593.0,657.0
7815,2591.0,658.0
7816,2603.0,660.0
7816,2605.0,661.0
7817,2574.0,670.0
7817,2496.0,664.0
7818,2489.0,616.0
7818,2493.0,613.0
7819,2474.0,621.0
7819,2463.0,619.0
7820,2487.0,608.0
7820,2487.0,608.0
7821,2401.0,607.0
7821,2311.0,588.0
7822,2316.0,589.0
7822,2331.0,594.0
7823,2441.0,606.0
7823,2446.0,608.0
7824,2468.0,616.0
7824,2477.0,618.0
7825,2437.0,630.0
7825,2449.0,635.0
7826,2470.0,629.0
7826,2470.0,629.0
7827,2407.0,631.0
7827,2400.0,630.0
7828,2471.0,624.0
7828,2469.0,629.0
7829,2458.0,628.0
7829,2464.0,632.0
7830,2481.0,627.0
7830,2529.0,560.0
7831,2424.0,628.0
7831,2425.0,633.0
7832,2348.0,548.0
7832,2391.0,632.0
7833,2518.0,549.0
7833,2445.0,633.0
7834,2462.0,647.0
7835,2602.0,665.0
7835,2564.0,635.0
7836,2584.0,640.0
7836,2586.0,635.0
7837,2613.0,627.0
7837,2614.0,620.0
7838,2630.0,621.0
7838,2631.0,626.0
7839,2688.0,576.0
7839,2616.0,632.0
7840,2645.0,588.0
7840,2564.0,650.0
7841,2643.0,601.0
7841,2562.0,661.0
7842,2654.0,601.0
7842,2607.0,654.0
7843,2650.0,600.0
7843,2603.0,666.0
7844,2636.0,594.0
7844,2601.0,660.0
7845,2620.0,604.0
7845,2582.0,668.0
7846,2615.0,605.0
7846,2628.0,603.0
7847,2664.0,611.0
7847,2592.0,669.0
7848,2572.0,682.0
7848,2568.0,679.0
7850,2598.0,676.0
7850,2599.0,671.0
7851,2581.0,679.0
7851,2573.0,664.0
7851,2619.0,679.0
7851,2754.0,792.0
7856,-2077295.0,-3016599.0
7856,3625.0,1801.0
7859,3128.0,920.0
7859,3117.0,917.0
7860,3055.0,982.0
7861,3091.0,962.0
7861,3092.0,961.0
7861,3103.0,962.0
7861,3103.0,961.0
7862,3083.0,979.0
7862,3083.0,981.0
7863,3077.0,970.0
7863,3110.0,955.0
7864,3116.0,875.0
7864,3082.0,801.0
7865,2957.0,828.0
7865,2911.0,826.0
7866,2801.0,614.0
7866,2818.0,619.0
7867,2711.0,571.0
7867,2774.0,687.0
7868,2788.0,821.0
7868,2802.0,820.0
7870,2749.0,807.0
7870,2678.0,780.0
7870,2565.0,769.0
7870,2523.0,817.0
7871,2638.0,685.0
7871,2651.0,688.0
7871,2612.0,716.0
7871,2611.0,727.0
7874,2615.0,714.0
7874,2634.0,721.0
7875,2612.0,695.0
7875,2607.0,698.0
7876,2614.0,683.0
7876,2615.0,690.0
7877,2583.0,704.0
7877,2580.0,715.0
7877,2604.0,683.0
7877,2610.0,692.0
7878,2597.0,700.0
7878,2608.0,705.0
7879,2628.0,687.0
7879,2628.0,690.0
7879,2618.0,676.0
7879,2619.0,677.0
7880,2616.0,679.0
7880,2617.0,681.0
7881,2616.0,682.0
7881,2617.0,686.0
7882,2616.0,688.0
7882,2619.0,692.0
7883,2599.0,702.0
7883,2603.0,704.0
7884,2605.0,708.0
7884,2606.0,711.0
7885,2608.0,717.0
7885,2608.0,717.0
7886,2614.0,719.0
7886,2614.0,718.0
7887,2621.0,718.0
7887,2619.0,715.0
7888,2617.0,719.0
7888,2615.0,722.0
7889,2608.0,731.0
7889,2607.0,733.0
7890,2606.0,736.0
7890,2606.0,737.0
7891,2630.0,723.0
7891,2688.0,730.0
7892,2690.0,753.0
7893,2698.0,754.0
7893,2698.0,753.0
7894,2707.0,737.0
7894,2706.0,734.0
7895,2708.0,742.0
7895,2707.0,741.0
7896,2712.0,761.0
7896,2710.0,760.0
7897,2711.0,763.0
7897,2707.0,759.0
7898,2708.0,761.0
7898,2696.0,748.0
7900,2665.0,814.0
7900,2645.0,809.0
7900,2759.0,788.0
7900,2871.0,907.0
7904,3284.0,1189.0
7904,3261.0,1187.0
7907,2785.0,1044.0
7907,2784.0,1044.0
7907,3210.0,1110.0
7907,3202.0,1110.0
7908,3171.0,1094.0
7908,3171.0,1093.0
7909,3157.0,1094.0
7909,3155.0,1094.0
7910,3158.0,1113.0
7910,3157.0,1114.0
7911,3593.0,1995.0
7911,3599.0,2010.0
7911,3164.0,1088.0
7911,3162.0,1088.0
7912,3101.0,1074.0
7912,3101.0,1075.0
7913,3153.0,1091.0
7913,3151.0,1090.0
7914,3147.0,1081.0
7914,3148.0,1079.0
7915,3173.0,1195.0
7915,3173.0,1192.0
7916,3197.0,1092.0
7916,3198.0,1091.0
7917,3164.0,1052.0
7917,3165.0,1052.0
7918,3146.0,1051.0
7918,3146.0,1051.0
7919,3387.0,1570.0
7919,3391.0,1572.0
7920,3184.0,1087.0
7920,3186.0,1085.0
7921,3224.0,1029.0
7921,3276.0,953.0
7922,3468.0,883.0
7922,3555.0,803.0
7923,3565.0,694.0
7923,3538.0,760.0
7924,3256.0,1020.0
7924,3285.0,1046.0
7925,3514.0,804.0
7925,3470.0,814.0
7926,4036.0,1523.0
7926,3914.0,1410.0
7927,2984.0,825.0
7927,2985.0,828.0
7928,3468.0,842.0
7928,3524.0,824.0
7929,3512.0,849.0
7929,3447.0,814.0
7930,3382.0,856.0
7930,3364.0,890.0
7931,3400.0,1015.0
7931,3381.0,1023.0
7932,3381.0,1032.0
7932,3373.0,1038.0
7933,3379.0,1043.0
7933,3372.0,1042.0
7934,3379.0,1065.0
7934,3376.0,1065.0
7935,3385.0,1037.0
7935,3380.0,1036.0
7936,3398.0,1055.0
7936,3354.0,1079.0
7937,3363.0,1154.0
7937,3346.0,1165.0
7938,3304.0,1126.0
7938,3303.0,1127.0
7939,3281.0,1120.0
7939,3282.0,1116.0
7940,3269.0,1020.0
7940,3269.0,1020.0
7941,3244.0,1122.0
7941,3230.0,1147.0
7942,3292.0,1173.0
7942,3293.0,1178.0
7943,3294.0,1217.0
7943,3296.0,1213.0
7944,3244.0,1196.0
7944,3243.0,1199.0
7945,3265.0,1244.0
7945,3263.0,1247.0
7946,3267.0,1169.0
7946,3267.0,1169.0
7947,3615.0,1652.0
7947,3612.0,1648.0
7948,3257.0,1178.0
7948,3256.0,1176.0
7949,3416.0,1129.0
7949,3418.0,1129.0
7950,3267.0,1267.0
7950,3267.0,1266.0
7951,3156.0,1281.0
7951,3139.0,1291.0
7952,3132.0,1136.0
7952,3132.0,1138.0
7953,3117.0,1333.0
7953,3118.0,1334.0
7954,3152.0,1261.0
7954,3155.0,1263.0
7955,3199.0,1084.0
7955,3200.0,1085.0
7956,3470.0,1674.0
7956,3478.0,1684.0
7957,3199.0,1283.0
7957,3203.0,1285.0
7958,3181.0,1343.0
7958,3183.0,1342.0
7959,3175.0,1290.0
7959,3196.0,1289.0
7961,3208.0,1209.0
7961,3214.0,1206.0
7961,3150.0,1373.0
7961,3154.0,1372.0
7963,3654.0,1620.0
7963,3655.0,1617.0
7963,3185.0,1440.0
7963,3187.0,1439.0
7965,3200.0,1267.0
7965,3202.0,1267.0
7966,3228.0,1091.0
7966,3265.0,1096.0
7967,3249.0,1181.0
7967,3254.0,1182.0
7967,2639.0,443.0
7967,2639.0,444.0
7968,4168.0,2289.0
7968,4174.0,2294.0
7969,4387.0,2633.0
7969,4393.0,2644.0
7970,2868.0,739.0
7970,2868.0,739.0
7971,2672.0,386.0
7971,2672.0,386.0
7972,2955.0,1334.0
7972,2954.0,1334.0
7974,2573.0,776.0
7974,2574.0,776.0
7975,2782.0,1045.0
7975,2782.0,1045.0
7975,2767.0,1078.0
7975,2767.0,1079.0
7976,2782.0,1043.0
7976,2782.0,1043.0
7979,3984.0,494.0
7979,3983.0,495.0
7982,8110.0,328.0
7982,-465.0,849.0
7982,3283.0,1063.0
7982,3290.0,1036.0
7983,3358.0,1100.0
7983,3359.0,1090.0
7983,3346.0,1121.0
7983,3345.0,1132.0
7984,3382.0,1114.0
7984,3376.0,1119.0
7984,3357.0,1033.0
7984,3366.0,1012.0
7984,3562.0,1357.0
7984,3753.0,1328.0
7985,3599.0,954.0
7985,3513.0,951.0
7986,2261.0,590.0
7986,2243.0,588.0
7988,3848.0,677.0
7988,3802.0,674.0
7988,4028.0,1958.0
7988,4017.0,1957.0
7989,3676.0,1213.0
7989,3673.0,1227.0
7990,3648.0,1198.0
7990,3641.0,1196.0
7991,3639.0,1120.0
7991,3626.0,1109.0
7992,3582.0,1038.0
7992,3573.0,1034.0
7993,3624.0,1050.0
7993,3598.0,1031.0
7995,3539.0,1031.0
7995,3522.0,1051.0
7996,3477.0,964.0
7996,3473.0,973.0
7996,3495.0,1041.0
7996,3496.0,1046.0
7997,3572.0,1193.0
7997,3574.0,1195.0
7998,3543.0,1144.0
7998,3544.0,1143.0
7999,3428.0,1072.0
7999,3428.0,1074.0
8000,3437.0,1105.0
8000,3361.0,1137.0
8002,3361.0,1101.0
8002,3354.0,1106.0
8003,3349.0,1182.0
8003,3351.0,1181.0
8005,3294.0,1223.0
8005,3297.0,1225.0
8006,2925.0,615.0
8006,2925.0,615.0
8009,3529.0,904.0
8009,3531.0,901.0
8010,3143.0,618.0
8010,3182.0,627.0
8011,1890.0,164.0
8011,1889.0,157.0
8011,3380.0,1968.0
8011,3376.0,1970.0
8013,2436.0,662.0
8013,2435.0,662.0
8014,3019.0,633.0
8014,3019.0,633.0
8015,3287.0,963.0
8015,3287.0,963.0
8016,2364.0,610.0
8016,2364.0,610.0
8016,3300.0,963.0
8016,3296.0,955.0
8017,2739.0,643.0
8017,2816.0,644.0
8023,3363.0,906.0
8023,3226.0,790.0
8027,2749.0,635.0
8027,2792.0,636.0
8029,2430.0,612.0
8029,2432.0,612.0
8030,2446.0,613.0
8030,2448.0,610.0
8032,2904.0,635.0
8032,2909.0,636.0
8032,2438.0,612.0
8032,2445.0,614.0
8033,2446.0,612.0
8033,2447.0,612.0
8034,2424.0,621.0
8034,2425.0,620.0
8035,2335.0,693.0
8035,2342.0,688.0
8036,2441.0,612.0
8036,2441.0,611.0
8038,2351.0,794.0
8038,2342.0,794.0
8039,2342.0,707.0
8039,2343.0,707.0
8040,2373.0,764.0
8040,2376.0,765.0
8041,2363.0,775.0
8041,2368.0,776.0
8042,2442.0,613.0
8042,2442.0,613.0
8043,2340.0,680.0
8043,2344.0,678.0
8044,2437.0,615.0
8044,2437.0,615.0
8045,2360.0,746.0
8045,2361.0,745.0
8047,2372.0,766.0
8047,2374.0,766.0
8048,2368.0,766.0
8048,2355.0,755.0
8048,2351.0,725.0
8048,2346.0,721.0
8050,2472.0,697.0
8050,2469.0,701.0
8050,2333.0,731.0
8050,2335.0,731.0
8051,2322.0,734.0
8051,2322.0,736.0
8051,2355.0,713.0
8051,2358.0,712.0
8051,2321.0,741.0
8051,2331.0,739.0
8052,2322.0,735.0
8052,2327.0,737.0
8053,2313.0,740.0
8053,2222.0,790.0
8053,1935.0,1032.0
8053,1887.0,1098.0
8053,1921.0,989.0
8053,1918.0,996.0
8053,1071.0,1444.0
8053,1113.0,1444.0
8054,1964.0,998.0
8054,1981.0,998.0
8054,1977.0,1008.0
8054,1986.0,1003.0
8055,1976.0,998.0
8055,1982.0,994.0
8056,1996.0,997.0
8056,2054.0,995.0
8057,2176.0,1021.0
8057,2284.0,1048.0
8058,2361.0,1243.0
8058,2383.0,1263.0
8058,2382.0,1084.0
8058,2380.0,1086.0
8059,2488.0,1288.0
8059,2478.0,1288.0
8060,2305.0,1045.0
8060,2300.0,1046.0
8060,2363.0,1116.0
8060,2342.0,1118.0
8061,2780.0,1045.0
8061,2780.0,1045.0
8063,2370.0,963.0
8063,2377.0,900.0
8063,2347.0,768.0
8063,2412.0,776.0
8065,2480.0,749.0
8065,2469.0,774.0
8066,2484.0,753.0
8066,2466.0,754.0
8068,2953.0,638.0
8068,2953.0,638.0
8069,2478.0,735.0
8069,2469.0,738.0
8071,2477.0,731.0
8071,2471.0,734.0
8071,2489.0,720.0
8071,2485.0,722.0
8072,2491.0,739.0
8072,2487.0,741.0
8073,2450.0,737.0
8073,2447.0,738.0
8073,2473.0,721.0
8073,2476.0,729.0
8074,2486.0,746.0
8074,2487.0,749.0
8074,2499.0,740.0
8074,2496.0,739.0
8075,2515.0,732.0
8075,2511.0,734.0
8075,2494.0,767.0
8075,2491.0,765.0
8076,2521.0,748.0
8076,2518.0,746.0
8077,2519.0,744.0
8077,2520.0,741.0
8078,2527.0,738.0
8078,2522.0,742.0
8079,2489.0,747.0
8079,2489.0,744.0
8080,2450.0,751.0
8080,2444.0,753.0
8081,2499.0,768.0
8081,2494.0,769.0
8082,2497.0,775.0
8082,2498.0,767.0
8083,2540.0,762.0
8083,2600.0,761.0
8084,2656.0,768.0
8084,2660.0,770.0
8085,2660.0,772.0
8085,2657.0,773.0
8086,2660.0,777.0
8086,2658.0,777.0
8087,2627.0,771.0
8087,2625.0,771.0
8088,2663.0,784.0
8088,2661.0,784.0
8089,2669.0,785.0
8089,2667.0,786.0
8090,2668.0,795.0
8090,2666.0,797.0
8091,2665.0,801.0
8091,2663.0,802.0
8092,2671.0,810.0
8092,2667.0,808.0
8093,2661.0,804.0
8093,2657.0,804.0
8094,2666.0,796.0
8094,2664.0,796.0
8095,2669.0,786.0
8095,2667.0,786.0
8097,2662.0,809.0
8097,2661.0,809.0
8098,2654.0,815.0
8098,2653.0,815.0
8098,2660.0,799.0
8098,2659.0,799.0
8099,2657.0,793.0
8099,2655.0,793.0
8100,2656.0,801.0
8100,2622.0,768.0
8101,2552.0,763.0
8101,2538.0,763.0
8102,2568.0,749.0
8102,2566.0,747.0
8103,2556.0,750.0
8103,2556.0,750.0
8104,2546.0,758.0
8104,2546.0,758.0
8105,2561.0,748.0
8105,2561.0,748.0
8106,2553.0,758.0
8106,2554.0,758.0
8107,2558.0,752.0
8107,2557.0,750.0
8108,2559.0,757.0
8108,2562.0,758.0
8109,2476.0,782.0
8109,2476.0,785.0
8110,2552.0,767.0
8110,2552.0,767.0
8111,2564.0,761.0
8111,2564.0,763.0
8112,2561.0,765.0
8112,2561.0,767.0
8114,2469.0,757.0
8114,2469.0,756.0
8115,2560.0,764.0
8115,2559.0,763.0
8116,2549.0,758.0
8116,2550.0,757.0
8117,2563.0,760.0
8117,2564.0,760.0
8117,2501.0,744.0
8117,2503.0,744.0
8118,2518.0,748.0
8118,2517.0,748.0
8120,2564.0,766.0
8120,2564.0,766.0
8121,2564.0,771.0
8121,2565.0,771.0
8122,2554.0,765.0
8122,2556.0,763.0
8123,2623.0,777.0
8123,2642.0,780.0
8125,2640.0,775.0
8125,2643.0,777.0
8125,2592.0,779.0
8125,2593.0,780.0
8126,2653.0,786.0
8126,2653.0,786.0
8130,2587.0,787.0
8130,2587.0,787.0
8131,2651.0,789.0
8131,2652.0,789.0
8133,2594.0,782.0
8133,2593.0,782.0
8135,2588.0,791.0
8135,2588.0,790.0
8137,2442.0,613.0
8137,2442.0,613.0
8137,2607.0,774.0
8137,2607.0,772.0
8139,2599.0,779.0
8139,2598.0,777.0
8139,2647.0,791.0
8139,2647.0,790.0
8140,2650.0,778.0
8140,2650.0,776.0
8140,2651.0,791.0
8140,2650.0,789.0
8141,2648.0,787.0
8141,2648.0,785.0
8141,2629.0,795.0
8141,2627.0,794.0
8142,2627.0,794.0
8142,2627.0,792.0
8143,2632.0,783.0
8143,2631.0,783.0
8144,2604.0,765.0
8144,2604.0,764.0
8144,2653.0,772.0
8144,2653.0,772.0
8144,2648.0,771.0
8144,2648.0,771.0
8145,2618.0,765.0
8145,2580.0,763.0
8146,2588.0,755.0
8146,2583.0,754.0
8146,2558.0,767.0
8146,2557.0,767.0
8147,2578.0,751.0
8147,2579.0,748.0
8147,2560.0,748.0
8147,2561.0,746.0
8148,2557.0,749.0
8148,2557.0,749.0
8149,2565.0,749.0
8149,2566.0,749.0
8150,2566.0,750.0
8150,2566.0,751.0
8151,2492.0,774.0
8151,2492.0,774.0
8152,2554.0,742.0
8152,2550.0,737.0
8153,2549.0,736.0
8153,2548.0,736.0
8154,2541.0,734.0
8154,2541.0,734.0
8155,2542.0,733.0
8155,2544.0,731.0
8156,2539.0,736.0
8156,2537.0,737.0
8157,2540.0,731.0
8157,2540.0,730.0
8158,2533.0,732.0
8158,2533.0,730.0
8159,2522.0,727.0
8159,2523.0,724.0
8160,2515.0,716.0
8160,2513.0,714.0
8161,2596.0,792.0
8162,2788.0,595.0
8162,2788.0,595.0
8166,2920.0,659.0
8166,2911.0,664.0
8167,3048.0,1149.0
8167,3041.0,1147.0
8168,3033.0,1128.0
8168,3031.0,1129.0
8169,2955.0,1080.0
8169,2949.0,1075.0
8170,3030.0,1131.0
8170,3086.0,1117.0
8171,3112.0,1113.0
8171,3116.0,1110.0
8172,3130.0,1091.0
8172,3128.0,1091.0
8173,3117.0,1118.0
8173,3111.0,1120.0
8174,3065.0,1084.0
8174,3062.0,1085.0
8175,3186.0,1306.0
8175,3180.0,1302.0
8176,3138.0,1133.0
8176,3137.0,1134.0
8177,3095.0,1093.0
8177,3094.0,1093.0
8178,3101.0,1093.0
8178,3100.0,1093.0
8179,3135.0,1140.0
8179,3133.0,1140.0
8180,3109.0,1149.0
8180,3106.0,1149.0
8181,3130.0,1101.0
8181,3123.0,1101.0
8182,3206.0,1433.0
8182,3200.0,1434.0
8183,3147.0,1162.0
8183,3144.0,1163.0
8185,3124.0,1141.0
8185,3033.0,1152.0
8185,2939.0,1166.0
8185,2918.0,1164.0
8186,2922.0,1140.0
8186,2922.0,1141.0
8187,2879.0,1103.0
8187,2883.0,1105.0
8188,2907.0,1099.0
8188,2913.0,1100.0
8189,2944.0,979.0
8189,2926.0,969.0
8190,2745.0,345.0
8190,2834.0,376.0
8193,4163.0,922.0
8193,3822.0,889.0
8197,2005.0,972.0
8197,2013.0,978.0
8200,2042.0,968.0
8200,2189.0,969.0
8201,2935.0,297.0
8201,-676.0,542.0
8201,2382.0,616.0
8203,2994.0,668.0
8203,2995.0,666.0
8206,3603.0,874.0
8206,3662.0,859.0
8207,2442.0,613.0
8207,2442.0,613.0
8207,2496.0,678.0
8207,2496.0,679.0
8208,1934.0,-228.0
8208,2219.0,-24.0
8210,3417.0,1534.0
8210,3407.0,1525.0
8211,3291.0,1319.0
8211,3305.0,1320.0
8212,3305.0,1182.0
8212,3305.0,1182.0
8213,3435.0,1568.0
8213,3393.0,1544.0
8213,3227.0,1206.0
8213,3229.0,1202.0
8214,3304.0,1264.0
8214,3307.0,1262.0
8214,3282.0,1272.0
8214,3266.0,1261.0
8215,3266.0,1233.0
8215,3260.0,1235.0
8216,3302.0,1183.0
8216,3292.0,1179.0
8216,3236.0,1250.0
8216,3234.0,1261.0
8217,3277.0,1184.0
8217,3272.0,1169.0
8217,3228.0,1247.0
8217,3226.0,1247.0
8218,3230.0,1238.0
8218,3228.0,1241.0
8219,3283.0,1252.0
8219,3281.0,1255.0
8220,3274.0,1172.0
8220,3282.0,1149.0
8221,3287.0,1107.0
8221,3084.0,989.0
8223,2908.0,934.0
8223,2798.0,884.0
8225,2742.0,828.0
8225,2726.0,778.0
8227,2775.0,738.0
8227,2794.0,736.0
8229,2711.0,768.0
8232,2700.0,754.0
8232,2704.0,761.0
8233,2675.0,771.0
8233,2682.0,773.0
8235,2687.0,745.0
8235,2694.0,773.0
8236,2635.0,768.0
8236,2615.0,775.0
8237,2579.0,815.0
8237,2573.0,815.0
8238,2587.0,810.0
8238,2535.0,858.0
8239,2560.0,832.0
8239,2574.0,808.0
8240,2588.0,797.0
8240,2585.0,801.0
8242,2535.0,819.0
8242,2529.0,822.0
8243,2579.0,783.0
8243,2574.0,784.0
8245,2549.0,789.0
8245,2544.0,790.0
8247,2498.0,859.0
8247,2492.0,841.0
8248,2452.0,883.0
8248,2461.0,854.0
8249,2596.0,813.0
8249,2594.0,805.0
8250,2566.0,790.0
8250,2722.0,874.0
8250,2847.0,1048.0
8250,2926.0,1132.0
8250,2992.0,1130.0
8250,2993.0,1150.0
8251,2054.0,1479.0
8251,2007.0,1486.0
8253,3493.0,1355.0
8253,3478.0,1347.0
8254,2442.0,613.0
8254,2442.0,613.0
8255,3244.0,1346.0
8255,3235.0,1356.0
8258,3219.0,1326.0
8258,3214.0,1332.0
8260,3216.0,1076.0
8260,3211.0,1076.0
8261,3335.0,1401.0
8261,3329.0,1401.0
8262,3144.0,1100.0
8262,3141.0,1100.0
8263,3081.0,1135.0
8263,3160.0,1450.0
8263,3159.0,1453.0
8264,3177.0,1113.0
8264,3177.0,1113.0
8265,3225.0,1172.0
8265,3224.0,1171.0
8265,3177.0,1359.0
8265,3175.0,1353.0
8266,3201.0,1242.0
8266,3195.0,1230.0
8266,3292.0,1358.0
8266,3283.0,1344.0
8267,3219.0,1226.0
8267,3216.0,1221.0
8268,3180.0,1332.0
8268,3176.0,1325.0
8269,3204.0,1187.0
8269,3202.0,1184.0
8270,3174.0,1205.0
8270,3172.0,1201.0
8271,2781.0,1043.0
8271,2781.0,1043.0
8272,3248.0,1330.0
8272,3246.0,1320.0
8272,3204.0,1171.0
8272,3204.0,1161.0
8273,3196.0,1190.0
8273,3192.0,1186.0
8274,3175.0,1207.0
8274,3183.0,1173.0
8275,3208.0,1162.0
8275,3210.0,1148.0
8275,3199.0,1169.0
8275,3193.0,1154.0
8275,3165.0,1132.0
8275,3152.0,1168.0
8276,3095.0,1351.0
8276,3155.0,1227.0
8276,3157.0,1210.0
8277,3168.0,1262.0
8277,3161.0,1280.0
8277,3160.0,1190.0
8277,3160.0,1155.0
8278,3208.0,1157.0
8278,3206.0,1144.0
8278,3203.0,1051.0
8278,3202.0,1046.0
8279,3156.0,1175.0
8279,3154.0,1160.0
8281,2781.0,1044.0
8281,2781.0,1044.0
8282,2351.0,-156.0
8282,2334.0,-175.0
8283,3222.0,1211.0
8283,3222.0,1206.0
8285,3132.0,1078.0
8285,3131.0,1074.0
8287,3183.0,1161.0
8287,3181.0,1160.0
8290,3124.0,1109.0
8290,3126.0,1106.0
8292,3141.0,1094.0
8292,3142.0,1092.0
8293,3158.0,1083.0
8293,3160.0,1081.0
8294,3152.0,1089.0
8294,3158.0,1092.0
8295,3144.0,1096.0
8295,3149.0,1098.0
8296,3152.0,1102.0
8296,3152.0,1097.0
8298,3179.0,1071.0
8298,3180.0,1070.0
8300,3168.0,1079.0
8300,3163.0,1078.0
8301,3150.0,1077.0
8301,3146.0,1083.0
8303,3171.0,1110.0
8303,3170.0,1105.0
8305,3117.0,1076.0
8305,3115.0,1077.0
8307,3116.0,1068.0
8307,3117.0,1066.0
8309,3117.0,1079.0
8309,3119.0,1076.0
8310,3130.0,1056.0
8310,3134.0,1065.0
8311,3128.0,1082.0
8311,3132.0,1088.0
8313,3259.0,1061.0
8313,3266.0,1070.0
8315,3144.0,1108.0
8315,3147.0,1114.0
8316,3150.0,1096.0
8316,3153.0,1096.0
8317,3158.0,1101.0
8317,3161.0,1104.0
8318,3161.0,1096.0
8318,3164.0,1097.0
8318,3174.0,1104.0
8318,3175.0,1103.0
8318,3159.0,1144.0
8318,3158.0,1141.0
8319,3170.0,1095.0
8319,3172.0,1097.0
8319,3192.0,1079.0
8319,3134.0,1087.0
8320,3077.0,1120.0
8320,3072.0,1122.0
8320,3118.0,1070.0
8320,3120.0,1063.0
8321,3033.0,1039.0
8321,3042.0,1031.0
8321,3040.0,1085.0
8321,3033.0,1120.0
8322,2772.0,539.0
8322,2771.0,540.0
8323,3099.0,1115.0
8323,3110.0,1122.0
8325,2909.0,747.0
8325,2876.0,743.0
8328,2839.0,1391.0
8328,2826.0,1399.0
8330,2948.0,639.0
8330,2948.0,639.0
8331,3058.0,1079.0
8331,3063.0,1087.0
8331,3010.0,1003.0
8331,3014.0,1007.0
8332,3028.0,1126.0
8332,3031.0,1133.0
8333,2938.0,1221.0
8333,2940.0,1225.0
8333,2977.0,1161.0
8333,2988.0,1154.0
8333,2986.0,1157.0
8334,2972.0,1192.0
8334,2976.0,1194.0
8334,2969.0,1174.0
8334,2973.0,1177.0
8335,2946.0,1195.0
8335,2953.0,1197.0
8335,2985.0,1202.0
8335,2994.0,1204.0
8336,3049.0,1131.0
8336,3055.0,1132.0
8337,3010.0,1147.0
8337,3015.0,1148.0
8338,2951.0,1258.0
8338,2958.0,1256.0
8338,2966.0,1227.0
8338,2973.0,1223.0
8339,3090.0,1084.0
