world_index,X,Y
234,380.6706237792969,220.3462371826172
235,484.6430969238281,229.16419982910156
236,380.4522399902344,220.03570556640625
237,492.307373046875,240.8431854248047
238,380.0791931152344,219.5115509033203
239,485.87200927734375,228.92691040039062
240,485.8515930175781,228.92733764648438
241,380.22662353515625,219.90939331054688
242,380.1749267578125,219.9684295654297
243,486.0259704589844,229.4083251953125
244,379.83929443359375,219.90948486328125
245,379.8804016113281,219.87704467773438
246,378.6481628417969,222.5673370361328
247,378.49566650390625,222.25369262695312
248,379.9105529785156,220.3858184814453
249,380.67413330078125,219.74342346191406
250,380.1483459472656,220.06463623046875
251,379.2722473144531,220.18698120117188
252,380.1953430175781,220.10777282714844
253,379.093994140625,220.70660400390625
254,378.0141906738281,221.75958251953125
255,377.16241455078125,222.4215087890625
256,376.77642822265625,223.97735595703125
257,376.4132385253906,224.42984008789062
258,376.1756591796875,222.91456604003906
259,485.5774841308594,228.9213409423828
260,464.1915283203125,221.6345977783203
261,376.4936218261719,228.02796936035156
262,374.33184814453125,227.04278564453125
263,373.6661682128906,228.41123962402344
264,374.10455322265625,229.0842742919922
265,485.4137268066406,228.9058074951172
266,373.66082763671875,229.40142822265625
267,468.81695556640625,230.2483367919922
268,487.1056213378906,230.17764282226562
269,485.93084716796875,229.05796813964844
270,485.7605895996094,229.0674285888672
271,373.88397216796875,231.24215698242188
272,374.0575256347656,231.22836303710938
273,374.1815185546875,231.0670928955078
274,373.82415771484375,231.19384765625
275,374.4466247558594,230.4795379638672
276,374.7506103515625,230.31109619140625
277,374.50677490234375,230.06040954589844
278,376.817138671875,229.12428283691406
279,-210.87026977539062,-220.7451171875
280,375.4022521972656,228.58401489257812
281,375.165283203125,227.41880798339844
282,474.3896179199219,225.65000915527344
283,375.689208984375,228.2764129638672
284,375.54669189453125,227.41221618652344
285,375.0469970703125,226.8223114013672
286,375.31427001953125,225.86962890625
287,485.980712890625,229.25216674804688
288,375.5084533691406,225.6143035888672
289,375.1692199707031,226.28170776367188
290,373.49945068359375,222.4310760498047
291,374.25482177734375,216.9342041015625
292,373.18243408203125,211.65382385253906
293,373.1634216308594,204.73374938964844
294,371.9931640625,202.08319091796875
295,371.5281982421875,203.65419006347656
296,370.2906799316406,207.6949920654297
297,368.7184143066406,215.12767028808594
298,368.2598876953125,217.9758758544922
299,369.4831848144531,217.92054748535156
300,368.1060485839844,212.47247314453125
301,368.4352722167969,205.68678283691406
302,369.0767517089844,192.97732543945312
303,369.47381591796875,194.80300903320312
304,367.027099609375,193.26165771484375
305,366.1070251464844,192.73721313476562
306,363.7071533203125,194.0846405029297
307,364.13116455078125,199.96217346191406
308,361.12872314453125,194.12852478027344
309,362.2322082519531,199.8542938232422
310,358.4176025390625,202.93194580078125
311,357.7138977050781,200.48048400878906
312,357.0923767089844,197.27928161621094
313,355.78302001953125,197.26925659179688
314,355.24285888671875,197.45404052734375
315,353.8856201171875,201.44540405273438
316,352.60595703125,203.8689727783203
317,353.33184814453125,203.90475463867188
318,355.902099609375,205.02017211914062
319,350.2737731933594,203.08192443847656
320,351.5892333984375,202.91453552246094
321,347.4372253417969,201.7468719482422
322,345.8840637207031,202.9434814453125
323,344.9694519042969,204.01295471191406
324,343.39447021484375,206.3703155517578
325,341.6114196777344,207.2754364013672
326,339.91717529296875,205.6444549560547
327,336.2298583984375,209.54946899414062
328,332.7225341796875,211.2978973388672
329,330.0461120605469,213.7869415283203
330,,
331,,
332,,
333,,
334,,
335,,
336,,
337,,
338,,
339,,
340,,
341,,
342,,
343,,
344,,
345,,
346,,
347,,
348,,
349,,
350,47.39309310913086,206.65838623046875
351,,
352,655.2239990234375,87.70597839355469
353,40.51643753051758,274.3064880371094
354,,
355,197.5491180419922,226.5935516357422
356,53.75625991821289,204.69345092773438
357,46.66709518432617,204.90232849121094
358,141.58377075195312,245.2740936279297
359,137.4593963623047,269.57196044921875
360,557.162841796875,136.5552215576172
361,347.9532165527344,182.4101104736328
362,162.61688232421875,243.20140075683594
363,364.3414001464844,279.6833801269531
364,200.92916870117188,217.62477111816406
365,423.5937194824219,103.43516540527344
366,,
367,,
368,,
369,,
370,,
371,,
372,,
373,,
374,385.54998779296875,280.8584289550781
375,307.5469055175781,251.42562866210938
376,309.8719482421875,253.9700164794922
377,311.701904296875,248.33595275878906
378,312.64654541015625,247.18618774414062
379,313.3868408203125,245.27113342285156
380,313.9010009765625,243.2591552734375
381,315.2804260253906,241.52085876464844
382,317.1685791015625,238.9349365234375
383,318.89068603515625,235.7349395751953
384,321.25921630859375,233.49827575683594
385,323.3551025390625,231.67236328125
386,325.3345031738281,229.7523651123047
387,328.43695068359375,227.623779296875
388,330.175537109375,223.82904052734375
389,332.856201171875,221.9797821044922
390,334.79107666015625,220.6836700439453
391,336.4032287597656,220.52352905273438
392,338.2789611816406,218.01272583007812
393,338.8028869628906,218.82334899902344
394,338.92730712890625,215.68115234375
395,340.6866149902344,217.6454620361328
396,343.5744323730469,216.30419921875
397,343.0520935058594,214.6604461669922
398,343.7091979980469,214.55514526367188
399,344.7791748046875,214.76974487304688
400,345.1093444824219,210.24896240234375
401,347.6018981933594,210.03802490234375
402,347.0705261230469,211.3450164794922
403,347.0587463378906,209.35952758789062
404,346.7695617675781,203.5345001220703
405,347.1365966796875,204.365234375
406,348.5738220214844,206.66610717773438
407,483.52337646484375,228.1542205810547
408,352.42095947265625,203.62290954589844
409,353.6017150878906,203.5877227783203
410,349.77154541015625,205.35302734375
411,354.1552734375,204.92112731933594
412,353.6318359375,205.77113342285156
413,352.7107849121094,205.66116333007812
