,world_index,X,Y
17,17,3745.0,2305.0
18,17,3638.0,2208.0
19,18,2442.0,613.0
20,18,2442.0,613.0
21,19,2967.0,983.0
22,19,2978.0,979.0
23,20,3025.0,1014.0
24,20,3022.0,1014.0
25,21,521.0,854.0
26,21,521.0,856.0
27,22,2692.0,815.0
28,22,2690.0,801.0
29,23,2607.0,1082.0
30,23,2608.0,1082.0
31,24,478.0,866.0
32,24,478.0,866.0
33,25,585.0,870.0
34,25,585.0,870.0
35,26,539.0,906.0
36,26,544.0,905.0
37,27,4014.0,304.0
38,27,4014.0,304.0
39,28,2445.0,613.0
40,28,2445.0,613.0
41,29,492.0,856.0
42,29,494.0,859.0
43,30,4025.0,301.0
44,30,4025.0,301.0
45,31,4016.0,304.0
46,31,4016.0,304.0
47,32,2442.0,613.0
48,32,2442.0,613.0
49,33,2778.0,1044.0
50,33,2778.0,1044.0
51,34,2567.0,888.0
52,34,2548.0,891.0
53,35,2445.0,617.0
54,35,2445.0,617.0
55,36,2999.0,668.0
56,36,2597.0,628.0
57,37,4020.0,301.0
58,37,4020.0,301.0
59,38,4084.0,330.0
60,38,4081.0,329.0
61,39,4018.0,302.0
62,39,4018.0,302.0
63,40,2360.0,1146.0
64,40,2360.0,1146.0
65,41,2781.0,1044.0
66,41,2781.0,1044.0
67,42,4022.0,301.0
68,42,4022.0,301.0
69,43,4020.0,298.0
70,43,4020.0,298.0
71,44,2701.0,945.0
72,44,2700.0,944.0
73,45,2442.0,613.0
74,45,2442.0,613.0
75,46,3304.0,639.0
76,46,3304.0,639.0
77,47,2910.0,643.0
78,47,2910.0,643.0
79,48,2575.0,397.0
80,48,2575.0,397.0
81,49,2426.0,613.0
82,49,2425.0,613.0
83,50,2952.0,639.0
84,50,2952.0,639.0
85,51,2442.0,613.0
86,51,2442.0,613.0
87,52,2415.0,609.0
88,52,2417.0,610.0
89,53,3745.0,849.0
90,53,3848.0,865.0
91,54,2392.0,605.0
92,54,2388.0,605.0
93,55,285.0,851.0
94,55,276.0,884.0
95,56,-9808.0,2602.0
96,56,-10166.0,2697.0
97,57,2442.0,613.0
98,57,2442.0,613.0
99,58,2615.0,623.0
100,58,2607.0,623.0
101,59,2675.0,618.0
102,59,2683.0,619.0
103,60,2773.0,619.0
104,60,2778.0,625.0
105,61,2734.0,613.0
106,61,2737.0,619.0
107,62,453.0,525.0
108,62,438.0,520.0
109,63,2445.0,616.0
110,63,2447.0,616.0
111,64,459.0,527.0
112,64,460.0,530.0
113,65,512.0,548.0
114,65,512.0,548.0
115,66,-595.0,605.0
116,66,-598.0,602.0
117,67,2757.0,1042.0
118,67,2753.0,1041.0
119,68,2760.0,1024.0
120,68,2762.0,1026.0
121,69,1041.0,1169.0
122,69,1042.0,1169.0
123,70,2648.0,551.0
124,70,2650.0,550.0
125,71,389.0,502.0
126,71,389.0,502.0
127,72,2735.0,1051.0
128,72,2731.0,1045.0
129,73,2439.0,613.0
130,73,2439.0,614.0
131,74,2439.0,613.0
132,74,2439.0,613.0
133,75,2442.0,613.0
134,75,2442.0,613.0
135,76,2438.0,614.0
136,76,2438.0,614.0
137,77,2438.0,612.0
138,77,2438.0,612.0
139,78,2439.0,612.0
140,78,2439.0,612.0
141,79,2722.0,533.0
142,79,2721.0,534.0
143,80,3264.0,636.0
144,80,3076.0,631.0
150,86,2592.0,586.0
151,88,2486.0,739.0
152,88,2610.0,723.0
156,92,1166.0,127.0
157,93,1058.0,266.0
158,94,1166.0,127.0
159,95,1166.0,129.0
160,96,1166.0,126.0
161,96,1166.0,126.0
162,97,1059.0,158.0
163,97,1062.0,156.0
164,98,1750.0,171.0
165,98,2002.0,233.0
166,99,1166.0,126.0
167,103,1166.0,126.0
168,103,1166.0,126.0
169,104,1054.0,168.0
170,104,1062.0,158.0
171,105,1169.0,22.0
172,105,1284.0,-57.0
173,106,1061.0,161.0
174,106,1061.0,161.0
175,107,1186.0,128.0
176,107,1187.0,129.0
177,108,1167.0,126.0
178,108,1167.0,126.0
179,109,657.0,-43.0
180,110,1660.0,221.0
181,110,2402.0,308.0
182,111,1126.0,84.0
183,111,850.0,-130.0
184,112,2095.0,348.0
185,112,1973.0,371.0
186,113,3291.0,838.0
187,113,3297.0,842.0
188,114,2261.0,545.0
189,114,2233.0,552.0
190,115,2267.0,558.0
191,115,2243.0,567.0
192,116,2180.0,703.0
193,116,2209.0,605.0
194,117,2331.0,379.0
195,117,2614.0,408.0
196,118,2272.0,506.0
197,118,2214.0,586.0
198,119,1357.0,332.0
199,119,1402.0,329.0
200,120,2420.0,676.0
201,120,2393.0,676.0
202,121,2118.0,800.0
203,121,2118.0,800.0
204,122,3146.0,572.0
205,122,3094.0,499.0
206,123,3328.0,870.0
207,123,3341.0,867.0
208,124,3317.0,864.0
209,124,3309.0,863.0
210,125,3325.0,860.0
211,125,3329.0,861.0
212,126,3356.0,866.0
213,126,3356.0,867.0
214,127,3334.0,868.0
215,127,3335.0,868.0
216,128,3359.0,863.0
217,128,3359.0,863.0
218,129,3351.0,868.0
219,129,3351.0,868.0
220,130,3346.0,877.0
221,130,3336.0,871.0
222,131,3355.0,869.0
223,131,3354.0,869.0
224,132,3337.0,873.0
225,132,3306.0,859.0
226,133,3347.0,867.0
227,133,3349.0,867.0
228,134,3339.0,868.0
229,134,3335.0,867.0
230,135,3351.0,868.0
231,135,3351.0,868.0
232,136,3432.0,987.0
233,136,3425.0,987.0
234,137,3349.0,868.0
235,137,3349.0,868.0
236,138,3333.0,862.0
237,138,3333.0,862.0
238,139,3356.0,863.0
239,139,3357.0,863.0
240,141,-3175.0,328.0
241,141,-5640.0,348.0
242,142,3359.0,865.0
243,142,3356.0,867.0
244,143,6968.0,1443.0
245,143,7428.0,1533.0
246,144,1913.0,73.0
247,144,1931.0,68.0
248,145,4120.0,1230.0
249,145,4311.0,1323.0
250,146,3353.0,870.0
251,146,3354.0,870.0
252,147,3353.0,869.0
253,147,3353.0,869.0
254,148,3348.0,883.0
255,148,3348.0,882.0
256,149,3353.0,869.0
257,149,3353.0,869.0
258,150,3364.0,866.0
259,150,3364.0,866.0
260,151,5469.0,310.0
261,151,5454.0,314.0
262,152,239.0,597.0
263,152,238.0,597.0
264,153,3353.0,885.0
265,153,3353.0,885.0
266,154,3365.0,863.0
267,154,3365.0,863.0
268,155,3340.0,869.0
269,155,3340.0,869.0
270,156,3244.0,841.0
271,156,3243.0,841.0
272,157,3288.0,814.0
273,157,3288.0,814.0
274,158,3352.0,868.0
275,158,3352.0,868.0
276,159,3347.0,850.0
277,159,3347.0,849.0
278,160,3354.0,870.0
279,160,3354.0,870.0
280,161,962.0,727.0
281,161,962.0,727.0
282,162,2795.0,644.0
283,162,2793.0,643.0
286,165,2889.0,109.0
287,165,2889.0,109.0
288,166,3478.0,1081.0
289,166,3462.0,1079.0
290,167,929.0,1274.0
291,167,926.0,1275.0
297,173,3060.0,616.0
298,173,3005.0,636.0
299,174,1729.0,1066.0
300,174,2176.0,951.0
305,181,2799.0,1010.0
306,182,2878.0,694.0
307,182,2875.0,693.0
308,183,2075.0,820.0
309,183,2076.0,820.0
310,184,637.0,832.0
311,184,632.0,834.0
312,185,765.0,771.0
313,185,808.0,760.0
314,186,2920.0,854.0
315,186,2926.0,862.0
316,187,2886.0,671.0
317,187,2957.0,732.0
318,188,804.0,-1247.0
319,188,1283.0,-793.0
320,189,3084.0,919.0
321,189,3113.0,951.0
322,190,3065.0,813.0
323,190,3037.0,789.0
324,191,2982.0,696.0
325,191,3000.0,735.0
326,192,2920.0,572.0
327,192,2978.0,696.0
328,193,3091.0,841.0
329,193,3073.0,828.0
330,194,3110.0,714.0
331,194,3104.0,713.0
332,195,3069.0,806.0
333,195,3080.0,813.0
334,196,3148.0,885.0
335,196,3028.0,891.0
336,197,3138.0,934.0
337,197,3223.0,883.0
339,199,3455.0,936.0
340,201,3435.0,830.0
341,201,3480.0,752.0
342,202,3193.0,769.0
343,202,2968.0,711.0
344,203,2819.0,734.0
345,203,2911.0,745.0
346,204,2532.0,734.0
347,204,2664.0,666.0
348,205,2698.0,715.0
349,205,2696.0,740.0
350,206,2744.0,782.0
351,206,2671.0,761.0
352,207,2842.0,722.0
353,207,2846.0,749.0
354,208,2878.0,691.0
355,208,2743.0,687.0
356,209,2719.0,726.0
357,209,2732.0,716.0
358,210,2815.0,638.0
359,210,2798.0,690.0
360,211,2783.0,1028.0
361,211,2783.0,1028.0
362,212,2729.0,977.0
363,212,2738.0,988.0
364,213,2767.0,1042.0
365,213,2773.0,1050.0
366,214,2777.0,1042.0
367,214,2777.0,1042.0
368,215,2781.0,1044.0
369,215,2781.0,1044.0
370,216,2496.0,753.0
371,216,2507.0,752.0
372,217,2772.0,1014.0
373,217,2772.0,1013.0
374,218,2772.0,1034.0
375,218,2772.0,1034.0
376,219,2752.0,1038.0
377,219,2752.0,1038.0
378,220,2756.0,1042.0
379,220,2756.0,1042.0
380,221,2781.0,1044.0
381,221,2781.0,1044.0
382,222,2607.0,778.0
383,222,2613.0,775.0
384,223,2782.0,1045.0
385,223,2782.0,1045.0
386,224,2710.0,878.0
387,224,2744.0,923.0
388,225,2646.0,1070.0
389,225,2578.0,1176.0
390,226,2412.0,1084.0
391,226,2426.0,1052.0
392,227,2781.0,1044.0
393,227,2781.0,1044.0
394,228,2781.0,1044.0
395,228,2781.0,1044.0
396,229,2781.0,1045.0
397,229,2781.0,1045.0
398,230,2472.0,923.0
399,230,2473.0,919.0
400,231,2425.0,890.0
401,231,2437.0,881.0
402,232,2589.0,871.0
403,232,2474.0,857.0
404,233,2654.0,938.0
405,233,2484.0,896.0
406,234,2430.0,845.0
407,234,2563.0,856.0
408,235,2726.0,915.0
409,235,2755.0,1058.0
410,236,2527.0,986.0
411,236,2533.0,998.0
412,237,2664.0,1195.0
413,237,2668.0,1200.0
414,238,2630.0,1032.0
415,238,2632.0,1033.0
416,239,2951.0,639.0
417,239,2951.0,639.0
418,240,2620.0,1159.0
419,241,2565.0,1009.0
420,242,2580.0,990.0
421,242,2583.0,1000.0
422,243,2620.0,1005.0
423,246,2507.0,380.0
424,246,2396.0,132.0
425,247,2316.0,-24.0
426,247,2313.0,-44.0
427,248,2342.0,-38.0
428,248,2346.0,-32.0
429,249,2367.0,-3.0
430,249,2372.0,7.0
431,250,2417.0,43.0
432,250,2418.0,45.0
433,251,2371.0,-8.0
434,251,2371.0,-6.0
435,252,1955.0,-44.0
436,252,1912.0,5.0
437,253,1801.0,-59.0
438,253,1827.0,-61.0
439,254,2178.0,124.0
440,254,2168.0,123.0
441,255,2125.0,102.0
442,255,2152.0,134.0
443,256,2169.0,182.0
444,256,2269.0,213.0
445,257,2263.0,144.0
446,257,2287.0,132.0
447,258,2250.0,150.0
448,258,2251.0,162.0
449,259,2224.0,165.0
450,259,2253.0,174.0
451,260,2184.0,218.0
452,260,2190.0,237.0
453,261,2191.0,256.0
454,261,2210.0,240.0
455,262,2214.0,222.0
456,262,2238.0,183.0
457,263,2255.0,175.0
458,263,2379.0,176.0
459,264,2542.0,193.0
460,264,2672.0,232.0
461,265,2759.0,182.0
462,265,2810.0,155.0
463,266,2888.0,110.0
464,266,2899.0,107.0
465,267,2802.0,178.0
466,267,2765.0,205.0
467,268,2748.0,219.0
468,268,2719.0,240.0
469,269,2765.0,201.0
470,269,2673.0,203.0
471,270,2689.0,220.0
472,270,2672.0,221.0
473,271,2668.0,209.0
474,271,2664.0,208.0
475,272,2651.0,218.0
476,272,2651.0,220.0
477,273,2657.0,232.0
478,273,2650.0,236.0
479,274,2561.0,197.0
480,274,2555.0,193.0
481,275,2588.0,156.0
482,275,2587.0,143.0
483,276,2598.0,170.0
484,276,2602.0,163.0
485,277,2601.0,157.0
486,277,2604.0,149.0
487,278,2611.0,153.0
488,278,2614.0,149.0
489,279,2560.0,167.0
490,279,2570.0,157.0
491,280,2589.0,145.0
492,280,2640.0,70.0
493,281,2955.0,-225.0
494,281,2978.0,-251.0
495,282,3132.0,-334.0
496,282,3149.0,-396.0
497,283,2778.0,54.0
498,283,2746.0,47.0
499,284,3092.0,-282.0
500,284,3058.0,-304.0
501,285,3094.0,-100.0
502,285,3007.0,95.0
503,286,3045.0,389.0
504,286,3163.0,588.0
505,287,6317.0,1892.0
507,289,3056.0,846.0
508,290,2946.0,756.0
509,290,2941.0,768.0
510,291,2794.0,1049.0
511,291,2794.0,1049.0
512,292,2781.0,1044.0
513,292,2781.0,1044.0
514,293,3227.0,1013.0
515,293,3224.0,980.0
516,294,3560.0,1142.0
517,294,3503.0,1146.0
518,295,3240.0,988.0
519,295,3181.0,959.0
520,296,3346.0,925.0
521,296,3409.0,893.0
522,297,2781.0,1044.0
523,298,3413.0,860.0
524,298,3400.0,849.0
525,299,3466.0,1025.0
526,299,3457.0,1036.0
527,300,3461.0,1074.0
528,300,3462.0,1104.0
529,301,3453.0,1085.0
530,301,3450.0,1082.0
531,302,3403.0,1030.0
532,302,3399.0,1033.0
533,303,3332.0,916.0
534,308,3402.0,664.0
535,309,3427.0,583.0
536,309,3443.0,557.0
537,310,3401.0,635.0
538,310,3319.0,478.0
539,311,3049.0,942.0
540,311,2906.0,979.0
541,312,2745.0,1147.0
542,312,2712.0,1168.0
543,313,2811.0,1049.0
544,313,2826.0,1047.0
545,314,2372.0,1032.0
546,314,2372.0,1030.0
547,315,2547.0,1107.0
548,315,2525.0,1128.0
549,316,2779.0,1044.0
550,316,2779.0,1044.0
551,317,2781.0,1044.0
552,317,2781.0,1044.0
553,318,2620.0,1157.0
554,318,2600.0,1169.0
555,319,2781.0,1044.0
556,319,2781.0,1044.0
557,320,2781.0,1044.0
558,320,2781.0,1044.0
559,321,2574.0,1221.0
560,321,2597.0,1203.0
561,322,2781.0,1044.0
562,322,2781.0,1044.0
563,323,2465.0,1049.0
564,323,2487.0,1030.0
565,324,2511.0,981.0
566,324,2513.0,979.0
567,325,2509.0,1021.0
568,325,2506.0,1030.0
569,326,2529.0,1026.0
570,326,2530.0,1023.0
571,327,2539.0,989.0
572,327,2532.0,1001.0
573,328,3441.0,711.0
574,328,3442.0,795.0
582,336,4368.0,616.0
583,336,4478.0,662.0
584,337,4251.0,593.0
585,337,4294.0,569.0
586,338,4555.0,564.0
587,338,4560.0,546.0
588,339,4585.0,652.0
589,339,4630.0,605.0
590,340,4570.0,573.0
591,340,4563.0,587.0
592,341,4766.0,643.0
593,341,4748.0,647.0
594,342,4394.0,594.0
595,342,4393.0,596.0
596,343,4470.0,598.0
597,343,4402.0,586.0
598,344,4418.0,614.0
599,345,4442.0,581.0
600,345,4454.0,586.0
601,346,4454.0,603.0
602,346,4449.0,607.0
603,347,4475.0,517.0
604,347,4469.0,518.0
605,348,4444.0,575.0
606,348,4430.0,578.0
607,349,4490.0,653.0
608,349,4500.0,655.0
609,350,4561.0,696.0
610,350,4583.0,676.0
611,351,4617.0,686.0
612,351,4625.0,704.0
613,352,4417.0,552.0
614,352,4423.0,562.0
615,353,518.0,879.0
616,353,518.0,879.0
617,354,4415.0,626.0
618,354,4434.0,635.0
619,355,4485.0,636.0
620,355,4471.0,637.0
621,356,507.0,881.0
622,356,507.0,881.0
623,357,4564.0,565.0
624,357,4560.0,562.0
625,358,4432.0,581.0
626,358,4426.0,583.0
627,359,4452.0,572.0
628,359,4452.0,568.0
629,360,2610.0,1445.0
630,360,2674.0,1294.0
631,361,4911.0,697.0
632,361,5074.0,733.0
633,362,4360.0,552.0
634,362,4362.0,553.0
635,363,4454.0,565.0
636,364,4464.0,566.0
637,364,4471.0,559.0
638,365,4414.0,543.0
639,365,4399.0,550.0
640,371,4391.0,498.0
641,371,4266.0,481.0
642,373,4450.0,443.0
643,374,4326.0,454.0
644,374,4300.0,487.0
645,375,4395.0,532.0
646,375,4378.0,544.0
647,376,2442.0,613.0
648,376,2442.0,613.0
649,377,4301.0,513.0
650,377,4304.0,512.0
651,378,4232.0,479.0
652,382,381.0,900.0
653,382,407.0,897.0
654,383,512.0,880.0
655,383,515.0,879.0
656,384,512.0,874.0
657,384,512.0,874.0
658,385,4357.0,506.0
659,385,4361.0,508.0
660,386,4360.0,516.0
662,395,2444.0,604.0
663,395,2439.0,605.0
664,396,2512.0,383.0
665,397,2951.0,639.0
666,398,2781.0,1044.0
667,398,2781.0,1044.0
668,399,2442.0,613.0
669,400,2442.0,613.0
670,401,2087.0,-1.0
671,401,2082.0,80.0
672,402,2065.0,165.0
673,402,2076.0,188.0
674,403,2442.0,613.0
675,403,2442.0,613.0
676,404,2066.0,261.0
677,404,2302.0,179.0
678,405,2442.0,614.0
679,405,2441.0,614.0
680,406,2187.0,113.0
681,406,2263.0,102.0
682,407,2303.0,117.0
683,407,2325.0,112.0
684,408,2300.0,123.0
685,408,2293.0,130.0
686,409,2282.0,136.0
687,409,2282.0,133.0
688,410,2269.0,134.0
689,410,2269.0,132.0
690,411,2282.0,121.0
691,411,2283.0,118.0
692,412,2277.0,116.0
693,412,2276.0,122.0
694,413,2269.0,125.0
695,413,2277.0,128.0
696,414,2275.0,123.0
697,414,2273.0,124.0
698,415,2267.0,120.0
699,415,2270.0,120.0
700,416,2169.0,127.0
701,416,2163.0,132.0
702,417,2246.0,148.0
703,417,2246.0,147.0
704,418,2232.0,150.0
705,418,2224.0,150.0
706,419,2155.0,131.0
707,419,2154.0,134.0
708,420,2248.0,147.0
709,420,2262.0,159.0
710,421,2272.0,165.0
711,421,2271.0,170.0
712,422,2265.0,176.0
713,422,2263.0,180.0
714,423,2248.0,241.0
715,423,2251.0,233.0
716,424,2241.0,148.0
717,424,2262.0,196.0
718,425,2124.0,328.0
719,425,2128.0,328.0
720,426,2198.0,203.0
721,426,2197.0,199.0
722,427,2283.0,199.0
723,427,2282.0,197.0
724,428,2292.0,192.0
725,428,2295.0,192.0
726,429,2294.0,174.0
727,429,2299.0,165.0
728,430,2316.0,169.0
729,430,2319.0,164.0
730,431,2315.0,156.0
731,431,2141.0,315.0
732,432,2328.0,179.0
733,432,2328.0,185.0
734,433,2315.0,215.0
735,433,2311.0,222.0
736,434,2322.0,193.0
737,434,2316.0,201.0
738,435,2325.0,182.0
739,435,2323.0,184.0
740,436,2326.0,172.0
741,436,2338.0,153.0
742,437,2391.0,207.0
743,437,2389.0,206.0
744,438,2337.0,158.0
745,438,2334.0,156.0
746,439,2330.0,170.0
747,439,2334.0,132.0
748,440,2364.0,61.0
749,440,2373.0,42.0
750,441,2392.0,22.0
751,441,2388.0,26.0
752,442,2312.0,55.0
753,442,2312.0,58.0
754,443,2360.0,-29.0
755,443,2346.0,-50.0
756,444,2365.0,44.0
757,444,2239.0,125.0
758,445,2067.0,33.0
759,445,2064.0,43.0
760,446,2155.0,35.0
761,446,2156.0,38.0
762,447,2093.0,35.0
763,447,2080.0,32.0
764,448,2227.0,189.0
765,448,2317.0,-38.0
766,449,2808.0,-129.0
767,450,2840.0,-154.0
768,450,2726.0,-17.0
769,451,2827.0,-42.0
770,451,2758.0,18.0
771,452,2787.0,-59.0
772,453,2741.0,38.0
773,453,2731.0,58.0
774,454,2820.0,-92.0
775,454,2799.0,18.0
776,455,2820.0,-26.0
777,455,2741.0,97.0
778,456,2960.0,45.0
779,456,3260.0,-30.0
780,457,3255.0,-93.0
781,457,3368.0,-5.0
782,458,2442.0,613.0
783,458,2442.0,613.0
784,459,3260.0,193.0
785,459,3404.0,198.0
786,461,2657.0,612.0
787,461,2655.0,612.0
790,464,3215.0,239.0
791,464,3318.0,294.0
792,465,3028.0,-150.0
793,465,3240.0,82.0
794,466,3232.0,317.0
795,466,3141.0,324.0
796,467,3257.0,361.0
797,467,3242.0,372.0
798,468,3399.0,336.0
799,468,3311.0,291.0
800,469,3227.0,395.0
801,469,3229.0,394.0
802,470,3207.0,403.0
803,470,3340.0,267.0
804,471,3372.0,390.0
805,471,3503.0,263.0
806,472,3230.0,341.0
807,472,3240.0,341.0
808,473,3360.0,294.0
809,473,3504.0,276.0
810,474,3419.0,331.0
811,474,3245.0,332.0
812,475,3457.0,277.0
813,475,3459.0,273.0
814,476,3414.0,329.0
815,476,3415.0,321.0
816,477,3336.0,325.0
817,477,3212.0,347.0
818,478,3333.0,368.0
819,478,3327.0,376.0
820,479,3246.0,418.0
821,479,3259.0,437.0
822,480,3321.0,426.0
823,480,3313.0,420.0
824,481,3247.0,429.0
825,481,3249.0,431.0
826,482,3254.0,430.0
827,482,3256.0,431.0
828,483,3393.0,337.0
829,483,3266.0,442.0
830,484,3445.0,325.0
831,484,3423.0,317.0
832,485,3524.0,369.0
833,485,3651.0,337.0
834,486,3740.0,490.0
835,486,3737.0,563.0
836,487,3844.0,511.0
837,488,3888.0,697.0
838,489,3872.0,811.0
839,490,3896.0,762.0
840,490,3968.0,642.0
841,491,3907.0,751.0
842,491,3838.0,833.0
843,492,3877.0,785.0
844,492,3857.0,774.0
845,493,3916.0,683.0
846,493,3924.0,638.0
847,494,3879.0,647.0
848,494,3912.0,599.0
849,499,4032.0,580.0
850,499,4038.0,539.0
851,500,3964.0,618.0
852,500,3915.0,680.0
853,507,3865.0,956.0
854,507,3817.0,1046.0
855,508,3843.0,1005.0
856,508,3835.0,1017.0
857,509,3782.0,967.0
858,509,3779.0,972.0
859,510,3773.0,985.0
860,510,3771.0,987.0
861,511,3851.0,940.0
862,511,3837.0,954.0
863,512,3964.0,878.0
864,512,3962.0,883.0
865,513,4004.0,937.0
866,513,4001.0,936.0
867,514,3444.0,2392.0
868,514,3308.0,2695.0
869,515,3941.0,710.0
870,515,3936.0,725.0
871,516,3936.0,729.0
872,516,3926.0,746.0
873,517,3883.0,982.0
874,517,3881.0,976.0
875,518,4029.0,929.0
876,518,4028.0,926.0
877,519,3876.0,953.0
878,519,3871.0,948.0
879,520,4143.0,852.0
880,520,4135.0,850.0
881,521,3731.0,867.0
882,521,3753.0,850.0
883,522,4001.0,810.0
884,522,3995.0,1076.0
885,523,4096.0,1227.0
886,523,4174.0,855.0
887,524,4239.0,620.0
891,528,5217.0,227.0
892,528,5243.0,232.0
893,529,4821.0,780.0
894,529,4779.0,812.0
895,530,4951.0,876.0
896,530,4919.0,874.0
897,531,4281.0,493.0
898,531,4275.0,494.0
899,532,4760.0,744.0
900,532,4748.0,846.0
901,533,4670.0,725.0
902,533,4688.0,613.0
903,534,1833.0,975.0
904,534,1835.0,975.0
905,535,163.0,608.0
906,535,163.0,608.0
907,536,508.0,881.0
908,536,508.0,881.0
909,537,497.0,881.0
910,537,497.0,881.0
911,538,4507.0,728.0
912,538,4511.0,747.0
913,539,4317.0,608.0
914,539,4258.0,677.0
923,548,2792.0,1037.0
924,548,2793.0,1036.0
925,549,2714.0,1099.0
926,549,4134.0,-114.0
927,550,2934.0,688.0
928,550,2933.0,690.0
929,551,2210.0,872.0
930,551,2356.0,906.0
931,552,2805.0,1023.0
932,552,2805.0,1024.0
933,553,2781.0,1044.0
934,553,2781.0,1044.0
935,554,2778.0,1044.0
936,554,2778.0,1044.0
937,555,2782.0,1045.0
938,555,2782.0,1044.0
939,556,2781.0,1044.0
940,556,2781.0,1044.0
941,557,2781.0,1044.0
942,557,2781.0,1044.0
943,558,2702.0,1082.0
944,558,2704.0,1081.0
945,559,2781.0,1044.0
946,559,2781.0,1044.0
947,560,2794.0,1047.0
948,560,2795.0,1047.0
949,561,2648.0,1139.0
950,561,2628.0,1122.0
951,562,2780.0,1044.0
952,562,2781.0,1044.0
953,563,2766.0,1041.0
954,563,2769.0,1041.0
955,564,2781.0,1044.0
956,564,2781.0,1044.0
957,565,2781.0,1044.0
958,565,2781.0,1044.0
959,566,2773.0,1044.0
960,566,2772.0,1045.0
961,567,2781.0,1044.0
962,567,2781.0,1044.0
963,568,2769.0,1037.0
964,568,2769.0,1037.0
965,569,2652.0,1039.0
966,569,2655.0,1039.0
967,570,2198.0,988.0
968,570,2151.0,1031.0
969,571,2781.0,1044.0
970,571,2781.0,1044.0
971,572,2781.0,1044.0
972,572,2781.0,1044.0
973,573,2006.0,968.0
974,573,2017.0,967.0
975,574,1918.0,1094.0
976,574,1956.0,1087.0
977,575,1956.0,1007.0
978,575,1982.0,1008.0
979,576,1966.0,992.0
980,576,1960.0,958.0
981,577,1940.0,928.0
982,577,1939.0,923.0
983,578,2014.0,767.0
984,578,2030.0,763.0
985,579,1968.0,933.0
986,579,1985.0,940.0
987,580,1989.0,937.0
988,580,2012.0,928.0
989,581,2013.0,915.0
990,581,2022.0,911.0
991,582,2015.0,902.0
992,582,2019.0,903.0
993,583,2010.0,902.0
994,583,2013.0,903.0
995,584,2010.0,894.0
996,584,2012.0,897.0
997,585,2004.0,903.0
998,585,2008.0,904.0
999,586,2002.0,907.0
1000,586,2000.0,907.0
1001,587,1998.0,899.0
1002,587,1998.0,900.0
1003,588,1990.0,900.0
1004,588,1991.0,902.0
1005,589,1994.0,897.0
1006,589,1999.0,899.0
1007,590,2002.0,894.0
1008,590,1973.0,918.0
1009,591,1812.0,983.0
1010,591,1412.0,980.0
1011,592,1406.0,1065.0
1012,594,1656.0,1045.0
1013,598,1261.0,1013.0
1014,598,1534.0,1026.0
1015,599,1482.0,925.0
1016,599,1634.0,937.0
1017,600,1515.0,1025.0
1018,600,1624.0,949.0
1019,601,1634.0,924.0
1020,601,1654.0,921.0
1021,602,1647.0,955.0
1022,602,1607.0,1043.0
1023,603,1687.0,1009.0
1024,603,1702.0,1006.0
1025,604,1648.0,1022.0
1026,604,1651.0,1019.0
1027,605,1587.0,1068.0
1028,605,1588.0,1067.0
1029,606,1671.0,983.0
1030,606,1672.0,983.0
1031,607,1599.0,1069.0
1032,607,1602.0,1068.0
1033,608,1571.0,1077.0
1034,608,1575.0,1075.0
1035,609,1611.0,1063.0
1036,609,1611.0,1062.0
1037,610,1659.0,1019.0
1038,610,1672.0,1024.0
1039,611,1535.0,1137.0
1040,611,1538.0,1134.0
1041,612,1577.0,1127.0
1042,612,1601.0,1137.0
1043,613,1595.0,1171.0
1044,613,1623.0,1180.0
1045,615,1622.0,1124.0
1046,615,1606.0,1129.0
1047,616,1592.0,1147.0
1048,616,1582.0,1155.0
1049,617,1555.0,1147.0
1050,617,1551.0,1153.0
1051,618,1487.0,1258.0
1052,618,1488.0,1261.0
1053,619,1592.0,1161.0
1054,619,1595.0,1161.0
1055,620,1528.0,1202.0
1056,620,1657.0,1078.0
1057,621,1667.0,1069.0
1058,621,1665.0,1060.0
1059,622,1662.0,1093.0
1060,622,1662.0,1092.0
1061,623,1554.0,1154.0
1062,623,1562.0,1152.0
1063,624,1474.0,1214.0
1064,624,1692.0,1020.0
1065,625,1679.0,1012.0
1066,630,1702.0,1013.0
1067,630,1813.0,971.0
1068,631,1890.0,950.0
1069,631,1856.0,1039.0
1070,632,1818.0,1121.0
1071,632,1807.0,1155.0
1072,633,1901.0,1003.0
1073,633,1927.0,957.0
1074,634,1929.0,942.0
1075,634,1931.0,932.0
1076,635,1932.0,935.0
1077,635,1933.0,934.0
1078,636,1938.0,917.0
1079,636,1934.0,921.0
1080,637,1944.0,923.0
1081,637,1943.0,925.0
1082,638,1946.0,915.0
1083,638,1943.0,915.0
1084,639,2044.0,803.0
1085,641,2022.0,845.0
1086,641,1972.0,896.0
1087,642,2004.0,883.0
1088,642,2049.0,874.0
1089,643,2091.0,838.0
1090,643,2105.0,850.0
1091,644,2122.0,816.0
1092,644,2123.0,810.0
1093,646,2106.0,838.0
1094,646,2104.0,825.0
1095,647,2114.0,825.0
1096,647,2125.0,821.0
1097,648,2096.0,831.0
1098,650,2094.0,837.0
1099,650,2093.0,840.0
1100,651,2000.0,828.0
1101,652,1830.0,912.0
1102,652,1811.0,915.0
1103,653,1845.0,897.0
1104,653,1851.0,894.0
1105,654,1814.0,891.0
1106,654,1800.0,902.0
1107,655,1793.0,919.0
1108,656,1793.0,914.0
