world_index,X,Y
527,978,815
527,978,814
527,976,816
528,970,814
528,970,814
528,971,815
528,973,815
528,974,815
528,976,816
528,976,817
528,977,816
528,980,814
529,981,819
529,981,819
529,980,820
529,982,818
529,982,819
529,982,818
529,984,818
529,984,816
530,971,822
530,971,821
530,971,820
530,971,820
530,974,817
530,977,814
530,977,814
530,977,813
531,991,801
531,994,799
531,994,799
531,994,799
531,996,798
531,996,798
531,1000,796
531,1004,794
531,1004,795
532,1001,800
532,1004,799
532,1007,797
532,1008,797
532,1008,798
532,1010,796
532,1010,796
532,1013,794
532,1013,794
533,1004,806
533,1004,805
533,1005,804
533,1007,805
533,1006,806
533,1006,804
533,1008,804
533,1008,804
533,1008,803
533,1008,802
534,1008,797
534,1008,797
534,1009,797
534,1008,796
